,Object,x_perturb,y_perturb,successes,trials
1175,Peanuts_800_tex.urdf,-0.02,-0.02,49.0,50.0
1176,Peanuts_800_tex.urdf,-0.01,-0.02,50.0,50.0
1177,Peanuts_800_tex.urdf,0.0,-0.02,50.0,50.0
1178,Peanuts_800_tex.urdf,0.01,-0.02,49.0,50.0
1179,Peanuts_800_tex.urdf,0.02,-0.02,50.0,50.0
1180,Peanuts_800_tex.urdf,-0.02,-0.01,50.0,50.0
1181,Peanuts_800_tex.urdf,-0.01,-0.01,50.0,50.0
1182,Peanuts_800_tex.urdf,0.0,-0.01,50.0,50.0
1183,Peanuts_800_tex.urdf,0.01,-0.01,50.0,50.0
1184,Peanuts_800_tex.urdf,0.02,-0.01,49.0,50.0
1185,Peanuts_800_tex.urdf,-0.02,0.0,50.0,50.0
1186,Peanuts_800_tex.urdf,-0.01,0.0,50.0,50.0
1187,Peanuts_800_tex.urdf,0.0,0.0,49.0,50.0
1188,Peanuts_800_tex.urdf,0.01,0.0,49.0,50.0
1189,Peanuts_800_tex.urdf,0.02,0.0,49.0,50.0
1190,Peanuts_800_tex.urdf,-0.02,0.01,50.0,50.0
1191,Peanuts_800_tex.urdf,-0.01,0.01,50.0,50.0
1192,Peanuts_800_tex.urdf,0.0,0.01,50.0,50.0
1193,Peanuts_800_tex.urdf,0.01,0.01,50.0,50.0
1194,Peanuts_800_tex.urdf,0.02,0.01,50.0,50.0
1195,Peanuts_800_tex.urdf,-0.02,0.02,50.0,50.0
1196,Peanuts_800_tex.urdf,-0.01,0.02,50.0,50.0
1197,Peanuts_800_tex.urdf,0.0,0.02,49.0,50.0
1198,Peanuts_800_tex.urdf,0.01,0.02,49.0,50.0
1199,Peanuts_800_tex.urdf,0.02,0.02,48.0,50.0
1200,Peas_800_tex.urdf,-0.02,-0.02,48.0,50.0
1201,Peas_800_tex.urdf,-0.01,-0.02,48.0,50.0
1202,Peas_800_tex.urdf,0.0,-0.02,42.0,50.0
1203,Peas_800_tex.urdf,0.01,-0.02,48.0,50.0
1204,Peas_800_tex.urdf,0.02,-0.02,44.0,50.0
1205,Peas_800_tex.urdf,-0.02,-0.01,44.0,50.0
1206,Peas_800_tex.urdf,-0.01,-0.01,45.0,50.0
1207,Peas_800_tex.urdf,0.0,-0.01,46.0,50.0
1208,Peas_800_tex.urdf,0.01,-0.01,46.0,50.0
1209,Peas_800_tex.urdf,0.02,-0.01,43.0,50.0
1210,Peas_800_tex.urdf,-0.02,0.0,47.0,50.0
1211,Peas_800_tex.urdf,-0.01,0.0,45.0,50.0
1212,Peas_800_tex.urdf,0.0,0.0,43.0,50.0
1213,Peas_800_tex.urdf,0.01,0.0,42.0,50.0
1214,Peas_800_tex.urdf,0.02,0.0,46.0,50.0
1215,Peas_800_tex.urdf,-0.02,0.01,44.0,50.0
1216,Peas_800_tex.urdf,-0.01,0.01,46.0,50.0
1217,Peas_800_tex.urdf,0.0,0.01,44.0,50.0
1218,Peas_800_tex.urdf,0.01,0.01,45.0,50.0
1219,Peas_800_tex.urdf,0.02,0.01,46.0,50.0
1220,Peas_800_tex.urdf,-0.02,0.02,46.0,50.0
1221,Peas_800_tex.urdf,-0.01,0.02,45.0,50.0
1222,Peas_800_tex.urdf,0.0,0.02,46.0,50.0
1223,Peas_800_tex.urdf,0.01,0.02,44.0,50.0
1224,Peas_800_tex.urdf,0.02,0.02,49.0,50.0
1225,PineappleSlices_800_tex.urdf,-0.02,-0.02,45.0,50.0
1226,PineappleSlices_800_tex.urdf,-0.01,-0.02,50.0,50.0
1227,PineappleSlices_800_tex.urdf,0.0,-0.02,46.0,50.0
1228,PineappleSlices_800_tex.urdf,0.01,-0.02,49.0,50.0
1229,PineappleSlices_800_tex.urdf,0.02,-0.02,48.0,50.0
1230,PineappleSlices_800_tex.urdf,-0.02,-0.01,48.0,50.0
1231,PineappleSlices_800_tex.urdf,-0.01,-0.01,49.0,50.0
1232,PineappleSlices_800_tex.urdf,0.0,-0.01,49.0,50.0
1233,PineappleSlices_800_tex.urdf,0.01,-0.01,50.0,50.0
1234,PineappleSlices_800_tex.urdf,0.02,-0.01,48.0,50.0
1235,PineappleSlices_800_tex.urdf,-0.02,0.0,50.0,50.0
1236,PineappleSlices_800_tex.urdf,-0.01,0.0,48.0,50.0
1237,PineappleSlices_800_tex.urdf,0.0,0.0,48.0,50.0
1238,PineappleSlices_800_tex.urdf,0.01,0.0,49.0,50.0
1239,PineappleSlices_800_tex.urdf,0.02,0.0,49.0,50.0
1240,PineappleSlices_800_tex.urdf,-0.02,0.01,47.0,50.0
1241,PineappleSlices_800_tex.urdf,-0.01,0.01,50.0,50.0
1242,PineappleSlices_800_tex.urdf,0.0,0.01,50.0,50.0
1243,PineappleSlices_800_tex.urdf,0.01,0.01,49.0,50.0
1244,PineappleSlices_800_tex.urdf,0.02,0.01,50.0,50.0
1245,PineappleSlices_800_tex.urdf,-0.02,0.02,47.0,50.0
1246,PineappleSlices_800_tex.urdf,-0.01,0.02,47.0,50.0
1247,PineappleSlices_800_tex.urdf,0.0,0.02,49.0,50.0
1248,PineappleSlices_800_tex.urdf,0.01,0.02,48.0,50.0
1249,PineappleSlices_800_tex.urdf,0.02,0.02,49.0,50.0
1250,Pitcher_800_tex.urdf,-0.02,-0.02,40.0,50.0
1251,Pitcher_800_tex.urdf,-0.01,-0.02,34.0,50.0
1252,Pitcher_800_tex.urdf,0.0,-0.02,43.0,50.0
1253,Pitcher_800_tex.urdf,0.01,-0.02,38.0,50.0
1254,Pitcher_800_tex.urdf,0.02,-0.02,38.0,50.0
1255,Pitcher_800_tex.urdf,-0.02,-0.01,35.0,50.0
1256,Pitcher_800_tex.urdf,-0.01,-0.01,41.0,50.0
1257,Pitcher_800_tex.urdf,0.0,-0.01,38.0,50.0
1258,Pitcher_800_tex.urdf,0.01,-0.01,41.0,50.0
1259,Pitcher_800_tex.urdf,0.02,-0.01,39.0,50.0
1260,Pitcher_800_tex.urdf,-0.02,0.0,37.0,50.0
1261,Pitcher_800_tex.urdf,-0.01,0.0,40.0,50.0
1262,Pitcher_800_tex.urdf,0.0,0.0,37.0,50.0
1263,Pitcher_800_tex.urdf,0.01,0.0,41.0,50.0
1264,Pitcher_800_tex.urdf,0.02,0.0,36.0,50.0
1265,Pitcher_800_tex.urdf,-0.02,0.01,34.0,50.0
1266,Pitcher_800_tex.urdf,-0.01,0.01,36.0,50.0
1267,Pitcher_800_tex.urdf,0.0,0.01,39.0,50.0
1268,Pitcher_800_tex.urdf,0.01,0.01,36.0,50.0
1269,Pitcher_800_tex.urdf,0.02,0.01,38.0,50.0
1270,Pitcher_800_tex.urdf,-0.02,0.02,34.0,50.0
1271,Pitcher_800_tex.urdf,-0.01,0.02,37.0,50.0
1272,Pitcher_800_tex.urdf,0.0,0.02,39.0,50.0
1273,Pitcher_800_tex.urdf,0.01,0.02,35.0,50.0
1274,Pitcher_800_tex.urdf,0.02,0.02,41.0,50.0
1275,Pony_800_tex.urdf,-0.02,-0.02,47.0,50.0
1276,Pony_800_tex.urdf,-0.01,-0.02,43.0,50.0
1277,Pony_800_tex.urdf,0.0,-0.02,45.0,50.0
1278,Pony_800_tex.urdf,0.01,-0.02,47.0,50.0
1279,Pony_800_tex.urdf,0.02,-0.02,45.0,50.0
1280,Pony_800_tex.urdf,-0.02,-0.01,42.0,50.0
1281,Pony_800_tex.urdf,-0.01,-0.01,47.0,50.0
1282,Pony_800_tex.urdf,0.0,-0.01,47.0,50.0
1283,Pony_800_tex.urdf,0.01,-0.01,44.0,50.0
1284,Pony_800_tex.urdf,0.02,-0.01,45.0,50.0
1285,Pony_800_tex.urdf,-0.02,0.0,44.0,50.0
1286,Pony_800_tex.urdf,-0.01,0.0,47.0,50.0
1287,Pony_800_tex.urdf,0.0,0.0,45.0,50.0
1288,Pony_800_tex.urdf,0.01,0.0,46.0,50.0
1289,Pony_800_tex.urdf,0.02,0.0,45.0,50.0
1290,Pony_800_tex.urdf,-0.02,0.01,45.0,50.0
1291,Pony_800_tex.urdf,-0.01,0.01,45.0,50.0
1292,Pony_800_tex.urdf,0.0,0.01,46.0,50.0
1293,Pony_800_tex.urdf,0.01,0.01,45.0,50.0
1294,Pony_800_tex.urdf,0.02,0.01,45.0,50.0
1295,Pony_800_tex.urdf,-0.02,0.02,43.0,50.0
1296,Pony_800_tex.urdf,-0.01,0.02,44.0,50.0
1297,Pony_800_tex.urdf,0.0,0.02,44.0,50.0
1298,Pony_800_tex.urdf,0.01,0.02,45.0,50.0
1299,Pony_800_tex.urdf,0.02,0.02,43.0,50.0
1300,PotatoeDumplings_800_tex.urdf,-0.02,-0.02,18.0,50.0
1301,PotatoeDumplings_800_tex.urdf,-0.01,-0.02,24.0,50.0
1302,PotatoeDumplings_800_tex.urdf,0.0,-0.02,22.0,50.0
1303,PotatoeDumplings_800_tex.urdf,0.01,-0.02,27.0,50.0
1304,PotatoeDumplings_800_tex.urdf,0.02,-0.02,19.0,50.0
1305,PotatoeDumplings_800_tex.urdf,-0.02,-0.01,29.0,50.0
1306,PotatoeDumplings_800_tex.urdf,-0.01,-0.01,24.0,50.0
1307,PotatoeDumplings_800_tex.urdf,0.0,-0.01,30.0,50.0
1308,PotatoeDumplings_800_tex.urdf,0.01,-0.01,30.0,50.0
1309,PotatoeDumplings_800_tex.urdf,0.02,-0.01,32.0,50.0
1310,PotatoeDumplings_800_tex.urdf,-0.02,0.0,22.0,50.0
1311,PotatoeDumplings_800_tex.urdf,-0.01,0.0,31.0,50.0
1312,PotatoeDumplings_800_tex.urdf,0.0,0.0,21.0,50.0
1313,PotatoeDumplings_800_tex.urdf,0.01,0.0,25.0,50.0
1314,PotatoeDumplings_800_tex.urdf,0.02,0.0,21.0,50.0
1315,PotatoeDumplings_800_tex.urdf,-0.02,0.01,24.0,50.0
1316,PotatoeDumplings_800_tex.urdf,-0.01,0.01,24.0,50.0
1317,PotatoeDumplings_800_tex.urdf,0.0,0.01,27.0,50.0
1318,PotatoeDumplings_800_tex.urdf,0.01,0.01,29.0,50.0
1319,PotatoeDumplings_800_tex.urdf,0.02,0.01,21.0,50.0
1320,PotatoeDumplings_800_tex.urdf,-0.02,0.02,23.0,50.0
1321,PotatoeDumplings_800_tex.urdf,-0.01,0.02,31.0,50.0
1322,PotatoeDumplings_800_tex.urdf,0.0,0.02,24.0,50.0
1323,PotatoeDumplings_800_tex.urdf,0.01,0.02,26.0,50.0
1324,PotatoeDumplings_800_tex.urdf,0.02,0.02,36.0,50.0
1325,PotatoeStarch_800_tex.urdf,-0.02,-0.02,45.0,50.0
1326,PotatoeStarch_800_tex.urdf,-0.01,-0.02,40.0,50.0
1327,PotatoeStarch_800_tex.urdf,0.0,-0.02,44.0,50.0
1328,PotatoeStarch_800_tex.urdf,0.01,-0.02,45.0,50.0
1329,PotatoeStarch_800_tex.urdf,0.02,-0.02,43.0,50.0
1330,PotatoeStarch_800_tex.urdf,-0.02,-0.01,46.0,50.0
1331,PotatoeStarch_800_tex.urdf,-0.01,-0.01,46.0,50.0
1332,PotatoeStarch_800_tex.urdf,0.0,-0.01,44.0,50.0
1333,PotatoeStarch_800_tex.urdf,0.01,-0.01,48.0,50.0
1334,PotatoeStarch_800_tex.urdf,0.02,-0.01,48.0,50.0
1335,PotatoeStarch_800_tex.urdf,-0.02,0.0,45.0,50.0
1336,PotatoeStarch_800_tex.urdf,-0.01,0.0,47.0,50.0
1337,PotatoeStarch_800_tex.urdf,0.0,0.0,44.0,50.0
1338,PotatoeStarch_800_tex.urdf,0.01,0.0,44.0,50.0
1339,PotatoeStarch_800_tex.urdf,0.02,0.0,48.0,50.0
1340,PotatoeStarch_800_tex.urdf,-0.02,0.01,48.0,50.0
1341,PotatoeStarch_800_tex.urdf,-0.01,0.01,45.0,50.0
1342,PotatoeStarch_800_tex.urdf,0.0,0.01,44.0,50.0
1343,PotatoeStarch_800_tex.urdf,0.01,0.01,46.0,50.0
1344,PotatoeStarch_800_tex.urdf,0.02,0.01,46.0,50.0
1345,PotatoeStarch_800_tex.urdf,-0.02,0.02,46.0,50.0
1346,PotatoeStarch_800_tex.urdf,-0.01,0.02,48.0,50.0
1347,PotatoeStarch_800_tex.urdf,0.0,0.02,44.0,50.0
1348,PotatoeStarch_800_tex.urdf,0.01,0.02,47.0,50.0
1349,PotatoeStarch_800_tex.urdf,0.02,0.02,47.0,50.0
1350,PowderedSugar_800_tex.urdf,-0.02,-0.02,45.0,50.0
1351,PowderedSugar_800_tex.urdf,-0.01,-0.02,44.0,50.0
1352,PowderedSugar_800_tex.urdf,0.0,-0.02,45.0,50.0
1353,PowderedSugar_800_tex.urdf,0.01,-0.02,41.0,50.0
1354,PowderedSugar_800_tex.urdf,0.02,-0.02,42.0,50.0
1355,PowderedSugar_800_tex.urdf,-0.02,-0.01,47.0,50.0
1356,PowderedSugar_800_tex.urdf,-0.01,-0.01,45.0,50.0
1357,PowderedSugar_800_tex.urdf,0.0,-0.01,39.0,50.0
1358,PowderedSugar_800_tex.urdf,0.01,-0.01,44.0,50.0
1359,PowderedSugar_800_tex.urdf,0.02,-0.01,44.0,50.0
1360,PowderedSugar_800_tex.urdf,-0.02,0.0,43.0,50.0
1361,PowderedSugar_800_tex.urdf,-0.01,0.0,46.0,50.0
1362,PowderedSugar_800_tex.urdf,0.0,0.0,48.0,50.0
1363,PowderedSugar_800_tex.urdf,0.01,0.0,46.0,50.0
1364,PowderedSugar_800_tex.urdf,0.02,0.0,46.0,50.0
1365,PowderedSugar_800_tex.urdf,-0.02,0.01,46.0,50.0
1366,PowderedSugar_800_tex.urdf,-0.01,0.01,46.0,50.0
1367,PowderedSugar_800_tex.urdf,0.0,0.01,44.0,50.0
1368,PowderedSugar_800_tex.urdf,0.01,0.01,49.0,50.0
1369,PowderedSugar_800_tex.urdf,0.02,0.01,44.0,50.0
1370,PowderedSugar_800_tex.urdf,-0.02,0.02,42.0,50.0
1371,PowderedSugar_800_tex.urdf,-0.01,0.02,48.0,50.0
1372,PowderedSugar_800_tex.urdf,0.0,0.02,48.0,50.0
1373,PowderedSugar_800_tex.urdf,0.01,0.02,44.0,50.0
1374,PowderedSugar_800_tex.urdf,0.02,0.02,46.0,50.0
1375,RavioliLarge_800_tex.urdf,-0.02,-0.02,48.0,50.0
1376,RavioliLarge_800_tex.urdf,-0.01,-0.02,50.0,50.0
1377,RavioliLarge_800_tex.urdf,0.0,-0.02,48.0,50.0
1378,RavioliLarge_800_tex.urdf,0.01,-0.02,48.0,50.0
1379,RavioliLarge_800_tex.urdf,0.02,-0.02,48.0,50.0
1380,RavioliLarge_800_tex.urdf,-0.02,-0.01,47.0,50.0
1381,RavioliLarge_800_tex.urdf,-0.01,-0.01,48.0,50.0
1382,RavioliLarge_800_tex.urdf,0.0,-0.01,48.0,50.0
1383,RavioliLarge_800_tex.urdf,0.01,-0.01,50.0,50.0
1384,RavioliLarge_800_tex.urdf,0.02,-0.01,49.0,50.0
1385,RavioliLarge_800_tex.urdf,-0.02,0.0,49.0,50.0
1386,RavioliLarge_800_tex.urdf,-0.01,0.0,46.0,50.0
1387,RavioliLarge_800_tex.urdf,0.0,0.0,48.0,50.0
1388,RavioliLarge_800_tex.urdf,0.01,0.0,49.0,50.0
1389,RavioliLarge_800_tex.urdf,0.02,0.0,48.0,50.0
1390,RavioliLarge_800_tex.urdf,-0.02,0.01,46.0,50.0
1391,RavioliLarge_800_tex.urdf,-0.01,0.01,50.0,50.0
1392,RavioliLarge_800_tex.urdf,0.0,0.01,48.0,50.0
1393,RavioliLarge_800_tex.urdf,0.01,0.01,49.0,50.0
1394,RavioliLarge_800_tex.urdf,0.02,0.01,49.0,50.0
1395,RavioliLarge_800_tex.urdf,-0.02,0.02,48.0,50.0
1396,RavioliLarge_800_tex.urdf,-0.01,0.02,47.0,50.0
1397,RavioliLarge_800_tex.urdf,0.0,0.02,47.0,50.0
1398,RavioliLarge_800_tex.urdf,0.01,0.02,50.0,50.0
1399,RavioliLarge_800_tex.urdf,0.02,0.02,48.0,50.0
1400,RedCup_800_tex.urdf,-0.02,-0.02,41.0,50.0
1401,RedCup_800_tex.urdf,-0.01,-0.02,43.0,50.0
1402,RedCup_800_tex.urdf,0.0,-0.02,41.0,50.0
1403,RedCup_800_tex.urdf,0.01,-0.02,48.0,50.0
1404,RedCup_800_tex.urdf,0.02,-0.02,45.0,50.0
1405,RedCup_800_tex.urdf,-0.02,-0.01,43.0,50.0
1406,RedCup_800_tex.urdf,-0.01,-0.01,42.0,50.0
1407,RedCup_800_tex.urdf,0.0,-0.01,40.0,50.0
1408,RedCup_800_tex.urdf,0.01,-0.01,40.0,50.0
1409,RedCup_800_tex.urdf,0.02,-0.01,41.0,50.0
1410,RedCup_800_tex.urdf,-0.02,0.0,45.0,50.0
1411,RedCup_800_tex.urdf,-0.01,0.0,44.0,50.0
1412,RedCup_800_tex.urdf,0.0,0.0,45.0,50.0
1413,RedCup_800_tex.urdf,0.01,0.0,43.0,50.0
1414,RedCup_800_tex.urdf,0.02,0.0,46.0,50.0
1415,RedCup_800_tex.urdf,-0.02,0.01,40.0,50.0
1416,RedCup_800_tex.urdf,-0.01,0.01,45.0,50.0
1417,RedCup_800_tex.urdf,0.0,0.01,44.0,50.0
1418,RedCup_800_tex.urdf,0.01,0.01,43.0,50.0
1419,RedCup_800_tex.urdf,0.02,0.01,38.0,50.0
1420,RedCup_800_tex.urdf,-0.02,0.02,42.0,50.0
1421,RedCup_800_tex.urdf,-0.01,0.02,43.0,50.0
1422,RedCup_800_tex.urdf,0.0,0.02,46.0,50.0
1423,RedCup_800_tex.urdf,0.01,0.02,44.0,50.0
1424,RedCup_800_tex.urdf,0.02,0.02,41.0,50.0
1425,Rice_800_tex.urdf,-0.02,-0.02,42.0,50.0
1426,Rice_800_tex.urdf,-0.01,-0.02,42.0,50.0
1427,Rice_800_tex.urdf,0.0,-0.02,46.0,50.0
1428,Rice_800_tex.urdf,0.01,-0.02,43.0,50.0
1429,Rice_800_tex.urdf,0.02,-0.02,47.0,50.0
1430,Rice_800_tex.urdf,-0.02,-0.01,47.0,50.0
1431,Rice_800_tex.urdf,-0.01,-0.01,42.0,50.0
1432,Rice_800_tex.urdf,0.0,-0.01,43.0,50.0
1433,Rice_800_tex.urdf,0.01,-0.01,42.0,50.0
1434,Rice_800_tex.urdf,0.02,-0.01,44.0,50.0
1435,Rice_800_tex.urdf,-0.02,0.0,42.0,50.0
1436,Rice_800_tex.urdf,-0.01,0.0,44.0,50.0
1437,Rice_800_tex.urdf,0.0,0.0,46.0,50.0
1438,Rice_800_tex.urdf,0.01,0.0,43.0,50.0
1439,Rice_800_tex.urdf,0.02,0.0,48.0,50.0
1440,Rice_800_tex.urdf,-0.02,0.01,45.0,50.0
1441,Rice_800_tex.urdf,-0.01,0.01,49.0,50.0
1442,Rice_800_tex.urdf,0.0,0.01,45.0,50.0
1443,Rice_800_tex.urdf,0.01,0.01,47.0,50.0
1444,Rice_800_tex.urdf,0.02,0.01,45.0,50.0
1445,Rice_800_tex.urdf,-0.02,0.02,46.0,50.0
1446,Rice_800_tex.urdf,-0.01,0.02,44.0,50.0
1447,Rice_800_tex.urdf,0.0,0.02,46.0,50.0
1448,Rice_800_tex.urdf,0.01,0.02,43.0,50.0
1449,Rice_800_tex.urdf,0.02,0.02,45.0,50.0
1450,RuskWholemeal_800_tex.urdf,-0.02,-0.02,47.0,50.0
1451,RuskWholemeal_800_tex.urdf,-0.01,-0.02,45.0,50.0
1452,RuskWholemeal_800_tex.urdf,0.0,-0.02,45.0,50.0
1453,RuskWholemeal_800_tex.urdf,0.01,-0.02,44.0,50.0
1454,RuskWholemeal_800_tex.urdf,0.02,-0.02,46.0,50.0
1455,RuskWholemeal_800_tex.urdf,-0.02,-0.01,47.0,50.0
1456,RuskWholemeal_800_tex.urdf,-0.01,-0.01,50.0,50.0
1457,RuskWholemeal_800_tex.urdf,0.0,-0.01,46.0,50.0
1458,RuskWholemeal_800_tex.urdf,0.01,-0.01,46.0,50.0
1459,RuskWholemeal_800_tex.urdf,0.02,-0.01,45.0,50.0
1460,RuskWholemeal_800_tex.urdf,-0.02,0.0,48.0,50.0
1461,RuskWholemeal_800_tex.urdf,-0.01,0.0,44.0,50.0
1462,RuskWholemeal_800_tex.urdf,0.0,0.0,48.0,50.0
1463,RuskWholemeal_800_tex.urdf,0.01,0.0,48.0,50.0
1464,RuskWholemeal_800_tex.urdf,0.02,0.0,41.0,50.0
1465,RuskWholemeal_800_tex.urdf,-0.02,0.01,47.0,50.0
1466,RuskWholemeal_800_tex.urdf,-0.01,0.01,48.0,50.0
1467,RuskWholemeal_800_tex.urdf,0.0,0.01,43.0,50.0
1468,RuskWholemeal_800_tex.urdf,0.01,0.01,45.0,50.0
1469,RuskWholemeal_800_tex.urdf,0.02,0.01,48.0,50.0
1470,RuskWholemeal_800_tex.urdf,-0.02,0.02,48.0,50.0
1471,RuskWholemeal_800_tex.urdf,-0.01,0.02,48.0,50.0
1472,RuskWholemeal_800_tex.urdf,0.0,0.02,44.0,50.0
1473,RuskWholemeal_800_tex.urdf,0.01,0.02,46.0,50.0
1474,RuskWholemeal_800_tex.urdf,0.02,0.02,49.0,50.0
1475,SauerkrautSmall_800_tex.urdf,-0.02,-0.02,49.0,50.0
1476,SauerkrautSmall_800_tex.urdf,-0.01,-0.02,50.0,50.0
1477,SauerkrautSmall_800_tex.urdf,0.0,-0.02,50.0,50.0
1478,SauerkrautSmall_800_tex.urdf,0.01,-0.02,49.0,50.0
1479,SauerkrautSmall_800_tex.urdf,0.02,-0.02,49.0,50.0
1480,SauerkrautSmall_800_tex.urdf,-0.02,-0.01,50.0,50.0
1481,SauerkrautSmall_800_tex.urdf,-0.01,-0.01,50.0,50.0
1482,SauerkrautSmall_800_tex.urdf,0.0,-0.01,49.0,50.0
1483,SauerkrautSmall_800_tex.urdf,0.01,-0.01,50.0,50.0
1484,SauerkrautSmall_800_tex.urdf,0.02,-0.01,50.0,50.0
1485,SauerkrautSmall_800_tex.urdf,-0.02,0.0,50.0,50.0
1486,SauerkrautSmall_800_tex.urdf,-0.01,0.0,50.0,50.0
1487,SauerkrautSmall_800_tex.urdf,0.0,0.0,50.0,50.0
1488,SauerkrautSmall_800_tex.urdf,0.01,0.0,50.0,50.0
1489,SauerkrautSmall_800_tex.urdf,0.02,0.0,50.0,50.0
1490,SauerkrautSmall_800_tex.urdf,-0.02,0.01,50.0,50.0
1491,SauerkrautSmall_800_tex.urdf,-0.01,0.01,50.0,50.0
1492,SauerkrautSmall_800_tex.urdf,0.0,0.01,50.0,50.0
1493,SauerkrautSmall_800_tex.urdf,0.01,0.01,50.0,50.0
1494,SauerkrautSmall_800_tex.urdf,0.02,0.01,50.0,50.0
1495,SauerkrautSmall_800_tex.urdf,-0.02,0.02,50.0,50.0
1496,SauerkrautSmall_800_tex.urdf,-0.01,0.02,50.0,50.0
1497,SauerkrautSmall_800_tex.urdf,0.0,0.02,50.0,50.0
1498,SauerkrautSmall_800_tex.urdf,0.01,0.02,50.0,50.0
1499,SauerkrautSmall_800_tex.urdf,0.02,0.02,50.0,50.0
1500,Sauerkraut_800_tex.urdf,-0.02,-0.02,49.0,50.0
1501,Sauerkraut_800_tex.urdf,-0.01,-0.02,50.0,50.0
1502,Sauerkraut_800_tex.urdf,0.0,-0.02,49.0,50.0
1503,Sauerkraut_800_tex.urdf,0.01,-0.02,49.0,50.0
1504,Sauerkraut_800_tex.urdf,0.02,-0.02,50.0,50.0
1505,Sauerkraut_800_tex.urdf,-0.02,-0.01,50.0,50.0
1506,Sauerkraut_800_tex.urdf,-0.01,-0.01,50.0,50.0
1507,Sauerkraut_800_tex.urdf,0.0,-0.01,50.0,50.0
1508,Sauerkraut_800_tex.urdf,0.01,-0.01,49.0,50.0
1509,Sauerkraut_800_tex.urdf,0.02,-0.01,50.0,50.0
1510,Sauerkraut_800_tex.urdf,-0.02,0.0,49.0,50.0
1511,Sauerkraut_800_tex.urdf,-0.01,0.0,49.0,50.0
1512,Sauerkraut_800_tex.urdf,0.0,0.0,50.0,50.0
1513,Sauerkraut_800_tex.urdf,0.01,0.0,50.0,50.0
1514,Sauerkraut_800_tex.urdf,0.02,0.0,50.0,50.0
1515,Sauerkraut_800_tex.urdf,-0.02,0.01,50.0,50.0
1516,Sauerkraut_800_tex.urdf,-0.01,0.01,49.0,50.0
1517,Sauerkraut_800_tex.urdf,0.0,0.01,50.0,50.0
1518,Sauerkraut_800_tex.urdf,0.01,0.01,50.0,50.0
1519,Sauerkraut_800_tex.urdf,0.02,0.01,50.0,50.0
1520,Sauerkraut_800_tex.urdf,-0.02,0.02,50.0,50.0
1521,Sauerkraut_800_tex.urdf,-0.01,0.02,50.0,50.0
1522,Sauerkraut_800_tex.urdf,0.0,0.02,50.0,50.0
1523,Sauerkraut_800_tex.urdf,0.01,0.02,50.0,50.0
1524,Sauerkraut_800_tex.urdf,0.02,0.02,48.0,50.0
1525,Seal_800_tex.urdf,-0.02,-0.02,50.0,50.0
1526,Seal_800_tex.urdf,-0.01,-0.02,50.0,50.0
1527,Seal_800_tex.urdf,0.0,-0.02,50.0,50.0
1528,Seal_800_tex.urdf,0.01,-0.02,50.0,50.0
1529,Seal_800_tex.urdf,0.02,-0.02,50.0,50.0
1530,Seal_800_tex.urdf,-0.02,-0.01,50.0,50.0
1531,Seal_800_tex.urdf,-0.01,-0.01,49.0,50.0
1532,Seal_800_tex.urdf,0.0,-0.01,50.0,50.0
1533,Seal_800_tex.urdf,0.01,-0.01,50.0,50.0
1534,Seal_800_tex.urdf,0.02,-0.01,50.0,50.0
1535,Seal_800_tex.urdf,-0.02,0.0,50.0,50.0
1536,Seal_800_tex.urdf,-0.01,0.0,49.0,50.0
1537,Seal_800_tex.urdf,0.0,0.0,50.0,50.0
1538,Seal_800_tex.urdf,0.01,0.0,50.0,50.0
1539,Seal_800_tex.urdf,0.02,0.0,50.0,50.0
1540,Seal_800_tex.urdf,-0.02,0.01,50.0,50.0
1541,Seal_800_tex.urdf,-0.01,0.01,50.0,50.0
1542,Seal_800_tex.urdf,0.0,0.01,50.0,50.0
1543,Seal_800_tex.urdf,0.01,0.01,50.0,50.0
1544,Seal_800_tex.urdf,0.02,0.01,50.0,50.0
1545,Seal_800_tex.urdf,-0.02,0.02,50.0,50.0
1546,Seal_800_tex.urdf,-0.01,0.02,50.0,50.0
1547,Seal_800_tex.urdf,0.0,0.02,50.0,50.0
1548,Seal_800_tex.urdf,0.01,0.02,50.0,50.0
1549,Seal_800_tex.urdf,0.02,0.02,50.0,50.0
1550,SmacksCereals_800_tex.urdf,-0.02,-0.02,44.0,50.0
1551,SmacksCereals_800_tex.urdf,-0.01,-0.02,44.0,50.0
1552,SmacksCereals_800_tex.urdf,0.0,-0.02,44.0,50.0
1553,SmacksCereals_800_tex.urdf,0.01,-0.02,43.0,50.0
1554,SmacksCereals_800_tex.urdf,0.02,-0.02,47.0,50.0
1555,SmacksCereals_800_tex.urdf,-0.02,-0.01,49.0,50.0
1556,SmacksCereals_800_tex.urdf,-0.01,-0.01,47.0,50.0
1557,SmacksCereals_800_tex.urdf,0.0,-0.01,45.0,50.0
1558,SmacksCereals_800_tex.urdf,0.01,-0.01,46.0,50.0
1559,SmacksCereals_800_tex.urdf,0.02,-0.01,46.0,50.0
1560,SmacksCereals_800_tex.urdf,-0.02,0.0,47.0,50.0
1561,SmacksCereals_800_tex.urdf,-0.01,0.0,48.0,50.0
1562,SmacksCereals_800_tex.urdf,0.0,0.0,45.0,50.0
1563,SmacksCereals_800_tex.urdf,0.01,0.0,43.0,50.0
1564,SmacksCereals_800_tex.urdf,0.02,0.0,46.0,50.0
1565,SmacksCereals_800_tex.urdf,-0.02,0.01,42.0,50.0
